"","Trajectory","Frame","x","y","z"
"894","132",1215,78.97,54.07,1
"895","132",1216,78.92,53.99,1
"896","132",1217,77.84,53.97,1
"897","132",1218,77.77,53.96,1
"898","132",1219,77.13,54.3,1
"899","132",1220,77.92,53.96,1
"900","133",1206,73.71,48.88,1
"901","133",1207,73.03,49.01,1
"902","133",1208,72.68,48.88,1
"903","134",1211,72.7,49.2,1
"904","134",1212,72.21,49.11,1
"905","134",1213,72.13,50.05,1
"906","134",1214,70.98,51.26,1
"907","134",1215,72.03,49.89,1
"908","134",1216,72.15,49.9,1
"909","134",1217,72.74,49.31,1
"910","134",1218,71.8,50.88,1
"911","134",1219,71.87,50.06,1
"912","134",1220,71.33,51,1
"913","134",1221,71.18,51.13,1
"914","134",1222,72.7,49.07,1
"915","135",1222,78.82,53.32,1
"916","135",1223,77.94,53.85,1
"917","135",1224,77.05,54.02,1
"918","135",1225,78.74,54.2,1
"919","135",1226,78.84,54.73,1
"920","135",1227,78.72,54.84,1
"921","135",1228,77.97,54.63,1
"922","135",1229,79.02,54.67,1
"923","136",1223,70.59,52.06,1
"924","136",1224,70.99,51.07,1
"925","136",1225,71.99,49.84,1
"926","136",1226,73.72,49.2,1
"927","137",1224,69.19,56.6,1
"928","137",1225,69.88,56.33,1
"929","138",1227,70.28,51.77,1
"930","138",1228,70.36,51.95,1
"931","138",1229,70.69,51.89,1
"932","138",1230,70.27,52.17,1
"933","138",1231,70.98,51.26,1
"934","138",1232,71.95,51.02,1
"935","138",1233,72.66,50.08,1
"936","138",1234,71.08,51.96,1
"937","139",1231,69.82,56.65,1
"938","139",1232,68.83,55.9,1
"939","140",1232,78.02,54.18,1
"940","140",1233,78.11,54.17,1
"941","141",1235,72.71,49.22,1
"942","141",1236,71.71,50.97,1
"943","141",1237,71.25,51.98,1
"944","142",1237,72.81,49.32,1
"945","142",1238,72.13,49.3,1
"946","142",1239,72.19,50.68,1
"947","142",1240,71.85,51.96,1
"948","143",1240,72.88,49.32,1
"949","143",1241,72.03,49.37,1
"950","143",1242,72.08,49.74,1
"951","143",1243,71.85,51.98,1
"952","143",1244,71.7,51.98,1
"953","143",1245,71.14,52.06,1
"954","143",1246,72.14,49.73,1
"955","143",1247,71.95,49.24,1
"956","144",1240,79.67,53.95,1
"957","144",1241,79.72,53.86,1
"958","145",1243,79.87,53.31,1
"959","145",1244,79.74,53.27,1
"960","145",1245,79.23,53.26,1
"961","146",1247,78.86,53.64,1
"962","146",1248,78.8,53.29,1
"963","147",1248,70.79,52.28,1
"964","147",1249,70.73,52.82,1
"965","147",1250,70.99,52.33,1
"966","147",1251,71.34,52.94,1
"967","147",1252,71.21,53.03,1
"968","148",1250,79.31,53.9,1
"969","148",1251,79.22,53.8,1
"970","149",1252,72.95,48.29,1
"971","149",1253,73.11,49.15,1
"972","150",1254,70.91,52.78,1
"973","150",1255,70.92,52.07,1
"974","150",1256,70.14,52.24,1
"975","150",1257,71.77,52.78,1
"976","150",1258,71.13,52.64,1
"977","150",1259,70.87,52.27,1
"978","150",1260,71.11,51.88,1
"979","150",1261,71.11,52.82,1
"980","150",1262,70.92,51.88,1
"981","150",1263,70.89,52.78,1
"982","150",1264,71.17,52.16,1
"983","150",1265,72.96,49.9,1
"984","150",1266,73.75,48.73,1
"985","151",1255,72.26,48.75,1
"986","151",1256,72.98,48.91,1
"987","152",1262,78.94,53.72,1
"988","152",1263,78.77,53.35,1
"989","152",1264,78.33,53.85,1
"990","152",1265,78.65,53.92,1
"991","152",1266,78.71,53.74,1
"992","152",1267,78.29,53.84,1
"993","153",1266,70.98,51.74,1
"994","153",1267,70.99,51.87,1
"995","153",1268,71.19,52.21,1
"996","153",1269,71.8,52.12,1
"997","153",1270,72.8,53.89,1
"998","153",1271,71.79,52.73,1
"999","153",1272,71.81,53.12,1
"1000","153",1273,71.93,53.33,1
"1001","153",1274,72.09,53.73,1
"1002","153",1275,71.8,53.71,1
"1003","153",1276,70.31,52.84,1
"1004","153",1277,72.12,53.29,1
"1005","153",1278,71.76,53.25,1
"1006","153",1279,71.93,53.25,1
"1007","153",1280,71.81,53.01,1
"1008","153",1281,70.31,52.8,1
"1009","153",1282,72.03,53.37,1
"1010","153",1283,72.09,52.69,1
"1011","153",1284,70.74,52.99,1
"1012","153",1285,70.64,53.06,1
"1013","153",1286,70.32,53.16,1
"1014","153",1287,71.01,53.65,1
"1015","153",1288,70.83,53.07,1
"1016","153",1289,71.19,52.7,1
"1017","153",1290,71.01,53.2,1
"1018","153",1291,71.83,53.28,1
"1019","154",1271,78.82,53.9,1
"1020","154",1272,78.74,53.87,1
"1021","154",1273,78.84,53.78,1
"1022","154",1274,78.81,54.8,1
"1023","154",1275,78.78,54.21,1
"1024","154",1276,78.81,54.76,1
"1025","154",1277,79.11,54.26,1
"1026","154",1278,78.65,54.86,1
"1027","154",1279,78.79,54.86,1
"1028","154",1280,78.22,55.26,1
"1029","154",1281,77.91,54.83,1
"1030","155",1274,73.86,49.17,1
"1031","155",1275,73.26,49.02,1
"1032","155",1276,73.16,49.06,1
"1033","155",1277,73.03,49.11,1
"1034","156",1283,78.73,54.18,1
"1035","156",1284,78.32,54.82,1
"1036","156",1285,77.75,54.21,1
"1037","156",1286,78.13,54.71,1
"1038","156",1287,78.05,54,1
"1039","156",1288,78.79,54.25,1
"1040","156",1289,78.86,54.16,1
"1041","156",1290,79.06,54.03,1
"1042","157",1292,78.75,54,1
"1043","157",1293,79.06,53.26,1
"1044","158",1293,71.93,53.61,1
"1045","158",1294,72.95,53.3,1
"1046","158",1295,72.94,53.7,1
"1047","158",1296,73,53.59,1
"1048","158",1297,72.31,53.12,1
"1049","158",1298,73.01,53.29,1
"1050","158",1299,72.73,53.66,1
"1051","158",1300,72.03,53.28,1
"1052","158",1301,70.96,54.04,1
"1053","158",1302,72.71,53.93,1
"1054","158",1303,72.13,53.33,1
"1055","158",1304,72.85,53.33,1
"1056","158",1305,72.14,53.39,1
"1057","158",1306,72.87,53.27,1
"1058","158",1307,71.12,53.32,1
"1059","158",1308,71.02,53.19,1
"1060","158",1309,71.86,54.03,1
"1061","158",1310,71.27,53.07,1
"1062","158",1311,71.77,53.78,1
"1063","158",1312,71.06,53.35,1
"1064","158",1313,72.02,53.78,1
"1065","158",1314,71.29,53.69,1
"1066","158",1315,72.21,53.28,1
"1067","158",1316,71.97,53.63,1
"1068","158",1317,72.73,53.18,1
"1069","158",1318,72.17,53.6,1
"1070","158",1319,72.15,53.02,1
"1071","158",1320,71.26,53.87,1
"1072","158",1321,71.08,52.99,1
"1073","158",1322,71.12,53.57,1
"1074","158",1323,71.38,53.11,1
"1075","158",1324,71.83,53.23,1
"1076","158",1325,72.9,53.31,1
"1077","158",1326,72.71,53.87,1
"1078","158",1327,72,53.67,1
"1079","159",1302,77.99,54.27,1
"1080","159",1303,77.77,54.34,1
"1081","159",1304,77.84,54.75,1
"1082","159",1305,76.99,54.64,1
"1083","160",1307,77.81,54.37,1
"1084","160",1308,77.87,54.84,1
"1085","160",1309,77.92,54.95,1
"1086","160",1310,78.16,55.12,1
"1087","160",1311,78.01,55.85,1
"1088","161",1329,71.77,53.84,1
"1089","161",1330,72.17,54.19,1
"1090","161",1331,71.99,53.21,1
"1091","161",1332,71.89,53.64,1
"1092","161",1333,72.26,53.78,1
"1093","161",1334,72.1,53.12,1
"1094","161",1335,72.13,53.35,1
"1095","161",1336,71.9,53.04,1
"1096","161",1337,70.83,53.07,1
"1097","161",1338,70.71,53.25,1
"1098","161",1339,70.13,53.56,1
"1099","162",1343,71.07,53.28,1
"1100","162",1344,71.87,53.67,1
"1101","162",1345,71.24,54,1
"1102","162",1346,71.92,53.83,1
"1103","162",1347,71.17,53.3,1
"1104","163",1349,71.17,53.69,1
"1105","163",1350,71.11,53.25,1
"1106","163",1351,71.17,52.88,1
"1107","163",1352,70.91,53.42,1
"1108","163",1353,71.36,52.8,1
"1109","163",1354,71,52.61,1
"1110","163",1355,70.74,52.2,1
"1111","163",1356,71.05,53.03,1
"1112","163",1357,70.75,52.94,1
"1113","163",1358,71.07,53.33,1
"1114","163",1359,70.92,53.83,1
"1115","163",1360,70.34,53.95,1
"1116","163",1361,70.73,53.91,1
"1117","164",1371,75.15,55.65,1
"1118","164",1372,75.86,55.38,1
"1119","165",1374,75.97,55.99,1
"1120","165",1375,75.76,56.06,1
"1121","165",1376,75.35,55.16,1
"1122","165",1377,75.13,55.22,1
"1123","165",1378,74.84,55.64,1
"1124","165",1379,75.66,55.88,1
"1125","165",1380,74.27,55.76,1
"1126","165",1381,74.85,55.68,1
"1127","165",1382,74.03,54.74,1
"1128","165",1383,74.97,55.66,1
"1129","166",1385,74.81,56.2,1
"1130","166",1386,74.99,55.85,1
"1131","167",1388,75.66,54.91,1
"1132","167",1389,75.11,54.77,1
"1133","167",1390,75.24,55.67,1
"1134","167",1391,75.96,55.27,1
"1135","167",1392,75.31,55.09,1
"1136","167",1393,75.32,55.24,1
"1137","167",1394,76.05,55.25,1
"1138","167",1395,75.84,55.27,1
"1139","167",1396,76.67,56.13,1
"1140","167",1397,75.65,55.81,1
"1141","167",1398,74.95,55.2,1
"1142","167",1399,74.92,55.63,1
"1143","167",1400,75.3,55.99,1
"1144","168",1401,71.12,54.16,1
"1145","168",1402,71.22,55.07,1
"1146","168",1403,71.83,54.31,1
"1147","168",1404,71.3,54.31,1
"1148","169",1402,75.79,55.78,1
"1149","169",1403,76.11,55.76,1
"1150","169",1404,75.69,55.81,1
"1151","169",1405,75.95,55.37,1
"1152","169",1406,75.85,55.73,1
"1153","169",1407,75.81,56.16,1
"1154","169",1408,75.87,55.29,1
"1155","169",1409,75.18,56.69,1
"1156","170",1406,71.31,54.87,1
"1157","170",1407,70.68,54.14,1
"1158","170",1408,71.02,54.9,1
"1159","170",1409,69.84,56.22,1
"1160","170",1410,69.66,56,1
"1161","170",1411,70.14,56.13,1
"1162","171",1412,75.16,56.38,1
"1163","171",1413,76.23,56.03,1
"1164","171",1414,76.27,55.74,1
"1165","172",1413,69.32,55.8,1
"1166","172",1414,69.84,55.17,1
"1167","172",1415,70.1,56.23,1
"1168","172",1416,69.35,56.13,1
"1169","172",1417,69.28,56.01,1
"1170","172",1418,68.93,56.18,1
"1171","173",1416,75.67,55.86,1
"1172","173",1417,75.22,56.22,1
"1173","173",1418,76.24,55.27,1
"1174","174",1421,75.67,57.02,1
"1175","174",1422,75.9,57.16,1
"1176","174",1423,75.13,56.76,1
"1177","174",1424,76.01,56.63,1
"1178","175",1422,69.15,55.64,1
"1179","175",1423,69.8,56.3,1
"1180","175",1424,70.25,56.08,1
"1181","175",1425,70.8,55.76,1
"1182","176",1427,69.94,56.19,1
"1183","176",1428,69.9,55.26,1
"1184","176",1429,71.08,55.96,1
"1185","177",1429,76.4,56.22,1
"1186","177",1430,77.06,56.35,1
"1187","178",1435,70.1,56.27,1
"1188","178",1436,70.33,55.85,1
"1189","178",1437,70.13,56.04,1
"1190","178",1438,70.23,56.78,1
"1191","178",1439,70.7,56.39,1
"1192","179",1446,75.3,55.74,1
"1193","179",1447,76.15,55.19,1
"1194","179",1448,76.39,55.13,1
"1195","180",1447,70.76,56.14,1
"1196","180",1448,70.87,56.39,1
"1197","180",1449,70.79,56.16,1
"1198","180",1450,70.21,56.21,1
"1199","180",1451,70.29,56.03,1
"1200","180",1452,70.77,56.07,1
"1201","180",1453,70.23,56.24,1
"1202","180",1454,70.95,56.36,1
"1203","180",1455,71.22,56.3,1
"1204","180",1456,71.68,57.08,1
"1205","180",1457,71.11,57.08,1
"1206","180",1458,71.23,56.22,1
"1207","180",1459,70.76,56,1
"1208","180",1460,70.32,56.21,1
"1209","180",1461,70.78,56.27,1
"1210","180",1462,69.81,56.71,1
"1211","180",1463,70.67,56.88,1
"1212","180",1464,70.2,56.24,1
"1213","181",1450,76.37,54.99,1
"1214","181",1451,76.25,55.16,1
"1215","181",1452,76.77,55.79,1
"1216","182",1469,69.23,55.22,1
"1217","182",1470,68.96,55.8,1
"1218","183",1472,69.73,56.79,1
"1219","183",1473,69.67,56.83,1
"1220","184",1785,82.24,66.15,1
"1221","184",1786,82.18,66.26,1
"1222","185",1796,82.79,64.89,1
"1223","185",1797,83.09,64.95,1
"1224","185",1798,83.07,64.22,1
"1225","185",1799,82.21,64.28,1
"1226","185",1800,81.95,64.68,1
"1227","186",1804,82.29,63.82,1
"1228","186",1805,81.7,64.13,1
"1229","186",1806,80.93,63.7,1
"1230","186",1807,80.97,63.39,1
"1231","187",1855,64.95,51.38,1
"1232","187",1856,64.9,50.72,1
"1233","188",1887,76.09,53.15,1
"1234","188",1888,75.85,53.98,1
"1235","189",1890,75.77,54.22,1
"1236","189",1891,75.25,55.07,1
"1237","190",1895,76.98,53.24,1
"1238","190",1896,76.01,54.18,1
"1239","191",1901,75.78,54.03,1
"1240","191",1902,75.72,53.94,1
"1241","191",1903,77.21,54.24,1
"1242","192",1912,76.26,54.05,1
"1243","192",1913,76.75,54.09,1
"1244","193",1929,75.96,54.72,1
"1245","193",1930,75.8,54.31,1
"1246","194",1932,74.35,54.76,1
"1247","194",1933,75.58,54.84,1
"1248","194",1934,75.11,54.65,1
"1249","194",1935,74.87,54.73,1
"1250","194",1936,75.9,54.39,1
"1251","194",1937,75.89,54.78,1
"1252","194",1938,75.15,54.11,1
"1253","194",1939,75.93,54.33,1
"1254","195",1939,78.69,58.13,1
"1255","195",1940,78.83,57.78,1
"1256","195",1941,78.74,57.74,1
"1257","195",1942,78.74,58,1
"1258","195",1943,78.27,57.33,1
"1259","195",1944,78.92,58.25,1
"1260","195",1945,78.28,58.05,1
"1261","195",1946,78.7,58.26,1
"1262","195",1947,77.02,57.16,1
"1263","195",1948,78.68,57.92,1
"1264","195",1949,78.06,57.91,1
"1265","195",1950,78.91,57.82,1
"1266","195",1951,78.27,58.05,1
"1267","195",1952,78.9,57.69,1
"1268","195",1953,79.14,58.26,1
"1269","196",1944,75.86,54.13,1
"1270","196",1945,75.82,54.19,1
"1271","196",1946,75.65,54.95,1
"1272","197",1951,75.17,54.27,1
"1273","197",1952,75.23,54.25,1
"1274","198",1954,75.8,54.31,1
"1275","198",1955,76.26,54.18,1
"1276","199",1955,79.29,57.69,1
"1277","199",1956,79.13,57.81,1
"1278","200",1957,75.79,53.69,1
"1279","200",1958,76.74,54.14,1
"1280","200",1959,75.68,54.96,1
"1281","200",1960,75.4,54.18,1
"1282","201",1959,78.69,58.18,1
"1283","201",1960,78.7,57.19,1
"1284","201",1961,79.62,57.86,1
"1285","202",1962,75.8,54.22,1
"1286","202",1963,76.15,54.34,1
"1287","202",1964,76.19,54.36,1
"1288","202",1965,76.13,54.75,1
"1289","203",1965,79.07,57.77,1
"1290","203",1966,78.96,57.13,1
"1291","204",1967,76.69,55.03,1
"1292","204",1968,76.25,54.75,1
"1293","204",1969,75.19,54.81,1
"1294","205",1968,79.07,56.94,1
"1295","205",1969,79.37,56.95,1
"1296","205",1970,79.26,56.84,1
"1297","205",1971,80.08,57.25,1
"1298","205",1972,80.29,57.73,1
"1299","205",1973,79.93,57.65,1
"1300","205",1974,79.99,57.27,1
"1301","206",1973,75.84,54.99,1
"1302","206",1974,75.24,54.64,1
"1303","206",1975,75.26,54.83,1
"1304","207",1976,78.8,57.78,1
"1305","207",1977,79.3,58.07,1
"1306","207",1978,79.17,57.27,1
"1307","208",1977,75.26,55.06,1
"1308","208",1978,75.73,55.14,1
"1309","208",1979,76.08,55.07,1
"1310","208",1980,75.25,54.95,1
"1311","209",1980,79.81,56.29,1
"1312","209",1981,79.09,57.69,1
"1313","209",1982,79.05,57.7,1
"1314","209",1983,78.92,57.23,1
"1315","209",1984,78.81,57.3,1
"1316","209",1985,79.66,57.18,1
"1317","209",1986,78.71,57.93,1
"1318","209",1987,78.14,58.28,1
"1319","209",1988,78.06,57.89,1
"1320","209",1989,78.6,57.99,1
"1321","209",1990,78.71,58.05,1
"1322","209",1991,77.94,57.76,1
"1323","210",1994,77.94,57.9,1
"1324","210",1995,77.84,58.17,1
"1325","210",1996,78.12,57.81,1
"1326","210",1997,76.91,57.24,1
"1327","210",1998,77.31,57.9,1
"1328","210",1999,77.77,57.8,1
"1329","210",2000,78.21,57.74,1
"1330","210",2001,77.86,57.76,1
"1331","210",2002,78.7,57.14,1
"1332","211",2004,77.98,57.15,1
"1333","211",2005,78.13,57.37,1
"1334","211",2006,78.12,57.78,1
"1335","211",2007,78.13,57.12,1
"1336","212",2007,73.91,57.83,1
"1337","212",2008,76,58.99,1
"1338","212",2009,75.11,57.14,1
"1339","213",2020,75.05,56.8,1
"1340","213",2021,74.79,55.91,1
"1341","214",2062,73.71,57.01,1
"1342","214",2063,73.76,56.68,1
"1343","215",2067,73.81,56.81,1
"1344","215",2068,73.74,56.92,1
"1345","216",2073,73.92,56.64,1
"1346","216",2074,73.8,56.94,1
"1347","217",2093,77.26,52,1
"1348","217",2094,76.76,51.85,1
"1349","218",2096,76.89,52.09,1
"1350","218",2097,76.7,51.83,1
"1351","218",2098,76.97,52.17,1
"1352","218",2099,77.04,52.19,1
"1353","219",2102,76.89,53.25,1
"1354","219",2103,76.35,53.01,1
"1355","220",2113,76.86,52.99,1
"1356","220",2114,76.83,52.24,1
"1357","221",2116,76.28,52.33,1
"1358","221",2117,76.06,52.26,1
"1359","221",2118,75.95,52.34,1
"1360","221",2119,75.83,52.75,1
"1361","221",2120,75.74,52.16,1
"1362","221",2121,75.32,52.75,1
"1363","222",2141,75.89,50.32,1
"1364","222",2142,76.08,50.25,1
"1365","223",2153,75.78,52.07,1
"1366","223",2154,75.74,51.9,1
"1367","224",2158,75.77,51.96,1
"1368","224",2159,75.35,52.81,1
"1369","224",2160,75.39,52.05,1
"1370","225",2164,75.73,52.17,1
"1371","225",2165,75.68,51.81,1
"1372","225",2166,75.87,51.91,1
"1373","225",2167,75.73,51.99,1
"1374","226",2170,75.77,51.94,1
"1375","226",2171,75.23,51.95,1
"1376","226",2172,76.17,52.85,1
"1377","226",2173,75.82,52.66,1
"1378","226",2174,75.26,51.89,1
"1379","227",2176,75.73,52.72,1
"1380","227",2177,76.28,52.92,1
"1381","227",2178,75.88,52.29,1
"1382","227",2179,75.16,52.23,1
"1383","227",2180,74.97,52.3,1
"1384","228",2187,74.86,52.73,1
"1385","228",2188,76.12,53.04,1
"1386","229",2190,76.14,53.13,1
"1387","229",2191,76.22,53.78,1
"1388","229",2192,75.81,53.15,1
"1389","229",2193,76.15,52.95,1
"1390","229",2194,75.97,53.21,1
"1391","229",2195,75.92,53.65,1
"1392","229",2196,76.13,53.64,1
"1393","229",2197,75.92,53.64,1
"1394","229",2198,76.25,53.21,1
"1395","229",2199,76.63,53.84,1
"1396","230",2201,75.71,53.19,1
"1397","230",2202,76.1,53.21,1
"1398","231",2249,76.64,53.93,1
"1399","231",2250,76.23,53.17,1
"1400","232",2295,74.08,56.91,1
"1401","232",2296,73.95,56.34,1
"1402","232",2297,74.15,56.09,1
"1403","232",2298,73.79,56.13,1
"1404","232",2299,73.18,55.76,1
"1405","232",2300,72.93,55.81,1
"1406","232",2301,72.95,55.89,1
"1407","232",2302,72.75,56.22,1
"1408","232",2303,72.98,56.58,1
"1409","232",2304,72.83,56.1,1
"1410","232",2305,72.4,55.9,1
"1411","232",2306,72.06,55.66,1
"1412","232",2307,72.35,55.97,1
"1413","232",2308,72.05,55.78,1
"1414","232",2309,72.69,55.98,1
"1415","232",2310,72.24,56.19,1
"1416","232",2311,72.38,55.92,1
"1417","233",2313,72.74,55.83,1
"1418","233",2314,72.78,55.96,1
"1419","234",2318,72.04,55.81,1
"1420","234",2319,73.04,55.7,1
"1421","235",2321,72.1,57.01,1
"1422","235",2322,72.73,55.28,1
"1423","235",2323,73.84,55.4,1
"1424","235",2324,72.92,55.71,1
"1425","235",2325,73.33,55.91,1
"1426","235",2326,72.82,55.82,1
"1427","235",2327,72.66,56.21,1
"1428","236",2329,71.95,56.29,1
"1429","236",2330,73,56.01,1
"1430","236",2331,72.72,56.04,1
"1431","236",2332,72.86,55.77,1
"1432","236",2333,72.85,55.63,1
"1433","236",2334,72.83,55.39,1
"1434","236",2335,72.23,56.26,1
"1435","237",2337,72.74,55.84,1
"1436","237",2338,72.18,56.12,1
"1437","237",2339,72.29,55.94,1
"1438","237",2340,71.94,56.1,1
"1439","237",2341,71.8,56.07,1
"1440","238",2343,72.18,55.7,1
"1441","238",2344,71.71,56.12,1
"1442","238",2345,72.89,54.91,1
"1443","238",2346,72.28,55.12,1
"1444","239",2353,72.71,56.09,1
"1445","239",2354,71.99,56.21,1
"1446","239",2355,72.13,56.14,1
"1447","239",2356,72.13,56.31,1
"1448","239",2357,72.26,56.22,1
"1449","240",2361,72.86,55.8,1
"1450","240",2362,72.22,56.22,1
"1451","240",2363,72.62,55.83,1
"1452","240",2364,72.4,56.01,1
"1453","241",2367,72.21,55.85,1
"1454","241",2368,72.84,55.74,1
"1455","241",2369,72.21,56.73,1
"1456","241",2370,73.17,56.38,1
"1457","241",2371,73.15,56.11,1
"1458","242",2373,73.28,55.66,1
"1459","242",2374,73.87,55.66,1
"1460","242",2375,72.91,55.65,1
"1461","242",2376,72.81,56.15,1
"1462","242",2377,74.06,55.95,1
"1463","242",2378,73.25,56.12,1
"1464","243",2378,76.94,55.29,1
"1465","243",2379,76.81,55.78,1
"1466","243",2380,77.67,55.79,1
"1467","243",2381,77.98,56.3,1
"1468","243",2382,77.91,55.81,1
"1469","244",2419,75.91,52.16,1
"1470","244",2420,75.07,51.88,1
"1471","244",2421,75.15,52.28,1
"1472","244",2422,75.96,52.04,1
"1473","245",2424,72.01,59.67,1
"1474","245",2425,71.87,59.71,1
"1475","246",2424,75.18,51.89,1
"1476","246",2425,76.68,52.08,1
"1477","246",2426,76.03,52.13,1
"1478","247",2427,71.97,59.64,1
"1479","247",2428,72.76,59.29,1
"1480","247",2429,72.87,59.29,1
"1481","248",2433,71.89,59,1
"1482","248",2434,72.29,59.26,1
"1483","248",2435,72.85,59.05,1
"1484","248",2436,72.74,59.76,1
"1485","248",2437,72.31,59.15,1
"1486","248",2438,72.93,59.83,1
"1487","248",2439,73,58.73,1
"1488","249",2439,75.25,50.93,1
"1489","249",2440,75.31,51.82,1
"1490","250",2442,72.39,59.02,1
"1491","250",2443,72.65,59.09,1
"1492","250",2444,72.95,59.12,1
"1493","251",2447,74.91,50.56,1
"1494","251",2448,74.81,51.77,1
"1495","251",2449,74.79,50.65,1
"1496","251",2450,74.9,50.26,1
"1497","251",2451,74.85,50.19,1
"1498","252",2449,73.02,59.9,1
"1499","252",2450,73.1,59.35,1
"1500","252",2451,72.36,59.78,1
"1501","252",2452,72.17,59.35,1
"1502","252",2453,71.84,59.71,1
"1503","252",2454,72.21,59.87,1
"1504","252",2455,71.68,59.95,1
"1505","252",2456,71.77,59.72,1
"1506","252",2457,72.03,59.19,1
"1507","252",2458,72.79,59.99,1
"1508","252",2459,72.76,59.72,1
"1509","252",2460,72.82,59.84,1
"1510","252",2461,72.24,59.7,1
"1511","252",2462,72.98,58.82,1
"1512","252",2463,72.94,58.99,1
"1513","252",2464,73.01,59.26,1
"1514","253",2454,75.99,51.34,1
"1515","253",2455,74.89,49.01,1
"1516","253",2456,75.61,51.17,1
"1517","254",2459,76.82,52.1,1
"1518","254",2460,74.84,51.2,1
"1519","254",2461,75.18,52.04,1
"1520","255",2466,72.89,59.74,1
"1521","255",2467,72.79,60.02,1
"1522","255",2468,73.19,60.04,1
"1523","256",2469,73.72,48.04,1
"1524","256",2470,73.99,47.07,1
"1525","257",2469,74.89,51.81,1
"1526","257",2470,75.97,52.76,1
"1527","258",2472,73.22,60.2,1
"1528","258",2473,73.8,60.26,1
"1529","258",2474,73.18,59.79,1
"1530","258",2475,72.99,59.68,1
"1531","258",2476,73.25,59.99,1
"1532","258",2477,72.75,59.89,1
"1533","258",2478,72.75,60.05,1
"1534","258",2479,72.32,59.92,1
"1535","258",2480,72.39,59.87,1
"1536","258",2481,73.2,59.31,1
"1537","258",2482,73.05,59.58,1
"1538","259",2484,73.15,59.9,1
"1539","259",2485,72.83,60.1,1
"1540","259",2486,73.22,59.9,1
"1541","260",2485,75.27,52.95,1
"1542","260",2486,75.9,53.64,1
"1543","260",2487,76.62,52.99,1
"1544","261",2488,73.07,60.36,1
"1545","261",2489,72.93,61.19,1
"1546","261",2490,71.98,60.3,1
"1547","261",2491,71.8,60.21,1
"1548","262",2490,77.03,54.21,1
"1549","262",2491,76.88,54.63,1
"1550","263",2496,71.81,59.83,1
"1551","263",2497,72.17,60.76,1
"1552","264",2498,76.78,55.11,1
"1553","264",2499,76.86,55.1,1
"1554","264",2500,76.12,55.07,1
"1555","264",2501,76.25,55.1,1
"1556","264",2502,75.85,55.17,1
"1557","265",2499,71.93,59.66,1
"1558","265",2500,72.16,59.83,1
"1559","265",2501,72.91,59.72,1
"1560","265",2502,72.76,59.81,1
"1561","265",2503,72.67,59.79,1
"1562","265",2504,72.28,59.97,1
"1563","265",2505,73.15,59.19,1
"1564","265",2506,73.03,60.06,1
"1565","265",2507,72.26,59.72,1
"1566","265",2508,72.82,60.04,1
"1567","265",2509,72.25,60.23,1
"1568","266",2507,77.19,55.94,1
"1569","266",2508,76.04,55.19,1
"1570","267",2512,66.79,57.81,1
"1571","267",2513,68.9,58.03,1
"1572","268",2513,75.9,53.33,1
"1573","268",2514,76.21,53.58,1
"1574","269",2516,76.04,53.88,1
"1575","269",2517,75.31,53.74,1
"1576","270",2518,70.25,60.71,1
"1577","270",2519,72.02,59.22,1
"1578","270",2520,72.21,59.67,1
"1579","270",2521,71.95,59.32,1
"1580","270",2522,71.84,58.85,1
"1581","270",2523,71.86,56.18,1
"1582","270",2524,71.31,59.02,1
"1583","270",2525,71.02,58.91,1
"1584","270",2526,70.4,57.86,1
"1585","270",2527,71.84,58.3,1
"1586","270",2528,73.12,57.96,1
"1587","270",2529,71.83,58.15,1
"1588","270",2530,72.13,59.01,1
"1589","270",2531,72.34,59.98,1
"1590","270",2532,72.82,59.75,1
"1591","270",2533,72.27,59.85,1
"1592","270",2534,72.15,59.71,1
"1593","270",2535,71.9,59.86,1
"1594","270",2536,72.74,59.03,1
"1595","271",2522,75.83,54.7,1
"1596","271",2523,76,53.75,1
"1597","271",2524,75.9,53.75,1
"1598","272",2529,76.26,54.68,1
"1599","272",2530,75.99,54.11,1
"1600","272",2531,75,53.82,1
"1601","273",2536,75.93,53.6,1
"1602","273",2537,75.85,54.21,1
"1603","273",2538,75.32,52.93,1
"1604","274",2541,71.96,59.74,1
"1605","274",2542,72.1,59.21,1
"1606","274",2543,73.09,59.24,1
"1607","274",2544,71.76,60.72,1
"1608","274",2545,71.81,60.27,1
"1609","274",2546,72.11,59.24,1
"1610","275",2545,76.2,54.22,1
"1611","275",2546,75.68,53.13,1
"1612","275",2547,75.02,52.96,1
"1613","275",2548,75.19,54.06,1
"1614","276",2548,72.01,60.66,1
"1615","276",2549,71.83,59.26,1
"1616","276",2550,71.88,60.33,1
"1617","277",2552,72.2,60.72,1
"1618","277",2553,72.27,60.15,1
"1619","277",2554,72.71,59.9,1
"1620","277",2555,72.26,60.26,1
"1621","277",2556,72.71,60.02,1
"1622","277",2557,72.35,60.93,1
"1623","277",2558,72.07,60.28,1
"1624","277",2559,71.92,60.7,1
"1625","278",2557,75.65,53.18,1
"1626","278",2558,74.31,53.03,1
"1627","279",2562,72.86,60.08,1
"1628","279",2563,72.35,59.84,1
"1629","279",2564,72.06,59.71,1
"1630","279",2565,72.18,59.75,1
"1631","279",2566,72.79,60.19,1
"1632","279",2567,72.93,60.16,1
"1633","279",2568,72.79,60.37,1
"1634","280",2565,75.65,52.92,1
"1635","280",2566,76.86,52.72,1
"1636","280",2567,76.76,52.85,1
