"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128"
"1",0.0285714285714286,0.0204081632653061,0.0244897959183673,0.0285714285714286,0.0408163265306122,0.0244897959183673,0.0326530612244898,0.0326530612244898,0.0122448979591837,0.0448979591836735,0.0285714285714286,0.0326530612244898,0.0326530612244898,0.036734693877551,0.0489795918367347,0.0408163265306122,0.0408163265306122,0.0489795918367347,0.0612244897959184,0.0448979591836735,0.0693877551020408,0.0816326530612245,0.0448979591836735,0.0857142857142857,0.036734693877551,0.036734693877551,0.0530612244897959,0.0775510204081633,0.0489795918367347,0.0448979591836735,0.0571428571428571,0.0693877551020408,0.0571428571428571,0.0571428571428571,0.0408163265306122,0.0448979591836735,0.036734693877551,0.0571428571428571,0.0612244897959184,0.0285714285714286,0.0285714285714286,0.0244897959183673,0.036734693877551,0.0408163265306122,0.0530612244897959,0.036734693877551,0.0285714285714286,0.0244897959183673,0.0204081632653061,0.036734693877551,0.0489795918367347,0.0326530612244898,0.0244897959183673,0.0244897959183673,0.0204081632653061,0.0326530612244898,0.0244897959183673,0.0285714285714286,0.0163265306122449,0.0285714285714286,0.0571428571428571,0.0244897959183673,0.0326530612244898,0.0244897959183673,0.0408163265306122,0.0530612244897959,0.0326530612244898,0.0653061224489796,0.0285714285714286,0.0530612244897959,0.0653061224489796,0.0530612244897959,0.0571428571428571,0.0571428571428571,0.0326530612244898,0.0489795918367347,0.0530612244897959,0.0448979591836735,0.0489795918367347,0.0448979591836735,0.0530612244897959,0.0612244897959184,0.0612244897959184,0.0408163265306122,0.0489795918367347,0.0489795918367347,0.0448979591836735,0.0612244897959184,0.0448979591836735,0.0612244897959184,0.0408163265306122,0.0653061224489796,0.0571428571428571,0.0612244897959184,0.0653061224489796,0.102040816326531,0.036734693877551,0.036734693877551,0.0653061224489796,0.0448979591836735,0.0489795918367347,0.0448979591836735,0.0408163265306122,0.0612244897959184,0.0693877551020408,0.0530612244897959,0.036734693877551,0.0244897959183673,0.0408163265306122,0.073469387755102,0.0653061224489796,0.0326530612244898,0.036734693877551,0.0530612244897959,0.0612244897959184,0.0530612244897959,0.0897959183673469,0.142857142857143,0.118367346938776,0.106122448979592,0.126530612244898,0.179591836734694,0.224489795918367,0.269387755102041,0.285714285714286,0.310204081632653,0.4,0.522448979591837
"2",0.0326530612244898,0.0326530612244898,0.0163265306122449,0.0285714285714286,0.0244897959183673,0.036734693877551,0.0326530612244898,0.0653061224489796,0.0244897959183673,0.0204081632653061,0.0408163265306122,0.036734693877551,0.036734693877551,0.0408163265306122,0.0489795918367347,0.0489795918367347,0.0448979591836735,0.0612244897959184,0.0489795918367347,0.0489795918367347,0.036734693877551,0.0571428571428571,0.0448979591836735,0.0816326530612245,0.0612244897959184,0.0612244897959184,0.073469387755102,0.0489795918367347,0.0897959183673469,0.0571428571428571,0.0693877551020408,0.0489795918367347,0.0448979591836735,0.0489795918367347,0.0448979591836735,0.0612244897959184,0.0489795918367347,0.0530612244897959,0.0244897959183673,0.0244897959183673,0.0489795918367347,0.0530612244897959,0.036734693877551,0.0530612244897959,0.0530612244897959,0.036734693877551,0.0326530612244898,0.036734693877551,0.036734693877551,0.0285714285714286,0.0326530612244898,0.0244897959183673,0.0244897959183673,0.0448979591836735,0.0285714285714286,0.036734693877551,0.0285714285714286,0.0285714285714286,0.0244897959183673,0.0530612244897959,0.0530612244897959,0.0448979591836735,0.0244897959183673,0.0204081632653061,0.0408163265306122,0.0530612244897959,0.0326530612244898,0.0448979591836735,0.0571428571428571,0.0489795918367347,0.073469387755102,0.0326530612244898,0.0408163265306122,0.0408163265306122,0.0448979591836735,0.0653061224489796,0.0530612244897959,0.0408163265306122,0.0530612244897959,0.0775510204081633,0.073469387755102,0.0530612244897959,0.0489795918367347,0.0326530612244898,0.0408163265306122,0.0530612244897959,0.0489795918367347,0.0693877551020408,0.0530612244897959,0.0693877551020408,0.0448979591836735,0.0612244897959184,0.0571428571428571,0.0489795918367347,0.0612244897959184,0.0612244897959184,0.073469387755102,0.0571428571428571,0.0530612244897959,0.0408163265306122,0.0530612244897959,0.0448979591836735,0.073469387755102,0.0693877551020408,0.0653061224489796,0.0489795918367347,0.0693877551020408,0.0530612244897959,0.036734693877551,0.0571428571428571,0.0448979591836735,0.0571428571428571,0.0571428571428571,0.0530612244897959,0.0693877551020408,0.0489795918367347,0.0775510204081633,0.0897959183673469,0.073469387755102,0.0979591836734694,0.118367346938776,0.163265306122449,0.183673469387755,0.208163265306122,0.302040816326531,0.318367346938775,0.440816326530612,0.63265306122449
"3",0.0489795918367347,0.0326530612244898,0.0408163265306122,0.036734693877551,0.0285714285714286,0.0244897959183673,0.0408163265306122,0.0326530612244898,0.036734693877551,0.0244897959183673,0.036734693877551,0.036734693877551,0.0285714285714286,0.0204081632653061,0.036734693877551,0.0612244897959184,0.0408163265306122,0.0448979591836735,0.0612244897959184,0.0530612244897959,0.0653061224489796,0.0489795918367347,0.0938775510204082,0.0693877551020408,0.0489795918367347,0.0571428571428571,0.0530612244897959,0.0653061224489796,0.0897959183673469,0.0897959183673469,0.0816326530612245,0.0571428571428571,0.0530612244897959,0.0653061224489796,0.0612244897959184,0.0571428571428571,0.0530612244897959,0.0693877551020408,0.0816326530612245,0.0612244897959184,0.0571428571428571,0.0448979591836735,0.036734693877551,0.0408163265306122,0.0285714285714286,0.0244897959183673,0.0653061224489796,0.0530612244897959,0.0612244897959184,0.0408163265306122,0.0204081632653061,0.0285714285714286,0.0244897959183673,0.0326530612244898,0.0244897959183673,0.0448979591836735,0.0204081632653061,0.0448979591836735,0.0489795918367347,0.036734693877551,0.0244897959183673,0.036734693877551,0.0244897959183673,0.0448979591836735,0.0204081632653061,0.0612244897959184,0.0612244897959184,0.0448979591836735,0.0285714285714286,0.0326530612244898,0.0244897959183673,0.036734693877551,0.0326530612244898,0.0571428571428571,0.0448979591836735,0.0489795918367347,0.0285714285714286,0.0448979591836735,0.0448979591836735,0.0979591836734694,0.0571428571428571,0.0448979591836735,0.0653061224489796,0.0653061224489796,0.0408163265306122,0.073469387755102,0.036734693877551,0.0448979591836735,0.0448979591836735,0.0693877551020408,0.0530612244897959,0.0653061224489796,0.0326530612244898,0.102040816326531,0.0530612244897959,0.0693877551020408,0.0816326530612245,0.0938775510204082,0.0448979591836735,0.0489795918367347,0.0653061224489796,0.0571428571428571,0.0653061224489796,0.0775510204081633,0.073469387755102,0.0408163265306122,0.0285714285714286,0.0612244897959184,0.0571428571428571,0.0448979591836735,0.0530612244897959,0.0285714285714286,0.0571428571428571,0.0489795918367347,0.0408163265306122,0.0693877551020408,0.0612244897959184,0.0653061224489796,0.0816326530612245,0.0857142857142857,0.13469387755102,0.142857142857143,0.23265306122449,0.23265306122449,0.314285714285714,0.326530612244898,0.420408163265306,0.542857142857143
"4",0.0244897959183673,0.0285714285714286,0.0408163265306122,0.0163265306122449,0.0244897959183673,0.036734693877551,0.0326530612244898,0.0204081632653061,0.0204081632653061,0.0326530612244898,0.0285714285714286,0.036734693877551,0.0408163265306122,0.0693877551020408,0.0571428571428571,0.0571428571428571,0.0448979591836735,0.0612244897959184,0.0693877551020408,0.0448979591836735,0.0897959183673469,0.0775510204081633,0.0653061224489796,0.0897959183673469,0.0938775510204082,0.0775510204081633,0.073469387755102,0.0693877551020408,0.073469387755102,0.073469387755102,0.0653061224489796,0.0612244897959184,0.0693877551020408,0.0816326530612245,0.0530612244897959,0.0489795918367347,0.0285714285714286,0.0530612244897959,0.073469387755102,0.0693877551020408,0.0530612244897959,0.0612244897959184,0.0408163265306122,0.036734693877551,0.0653061224489796,0.0408163265306122,0.0285714285714286,0.0448979591836735,0.0448979591836735,0.0408163265306122,0.0204081632653061,0.0244897959183673,0.036734693877551,0.0163265306122449,0.0244897959183673,0.0204081632653061,0.0244897959183673,0.0204081632653061,0.036734693877551,0.0326530612244898,0.0326530612244898,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0204081632653061,0.0408163265306122,0.0775510204081633,0.0448979591836735,0.0653061224489796,0.0530612244897959,0.0571428571428571,0.0489795918367347,0.0489795918367347,0.0244897959183673,0.0489795918367347,0.0408163265306122,0.0530612244897959,0.0693877551020408,0.0489795918367347,0.0775510204081633,0.0530612244897959,0.0448979591836735,0.0571428571428571,0.073469387755102,0.0571428571428571,0.0653061224489796,0.0897959183673469,0.0816326530612245,0.0653061224489796,0.0571428571428571,0.0530612244897959,0.0693877551020408,0.0612244897959184,0.0816326530612245,0.0448979591836735,0.073469387755102,0.0775510204081633,0.0612244897959184,0.0693877551020408,0.0653061224489796,0.0857142857142857,0.0775510204081633,0.0857142857142857,0.0448979591836735,0.073469387755102,0.0489795918367347,0.0612244897959184,0.0530612244897959,0.0448979591836735,0.0448979591836735,0.0408163265306122,0.0938775510204082,0.0612244897959184,0.036734693877551,0.0530612244897959,0.0530612244897959,0.0693877551020408,0.0571428571428571,0.0979591836734694,0.073469387755102,0.122448979591837,0.175510204081633,0.175510204081633,0.23265306122449,0.289795918367347,0.387755102040816,0.469387755102041,0.591836734693878
"5",0.0326530612244898,0.0326530612244898,0.0408163265306122,0.0244897959183673,0.0244897959183673,0.0285714285714286,0.0244897959183673,0.0448979591836735,0.036734693877551,0.0530612244897959,0.0244897959183673,0.0489795918367347,0.0571428571428571,0.0530612244897959,0.0653061224489796,0.0653061224489796,0.0612244897959184,0.0653061224489796,0.0857142857142857,0.0693877551020408,0.0612244897959184,0.0612244897959184,0.036734693877551,0.0693877551020408,0.0775510204081633,0.0612244897959184,0.0693877551020408,0.0489795918367347,0.0857142857142857,0.073469387755102,0.0489795918367347,0.0612244897959184,0.0653061224489796,0.073469387755102,0.0571428571428571,0.0693877551020408,0.0408163265306122,0.036734693877551,0.0448979591836735,0.0612244897959184,0.0530612244897959,0.0489795918367347,0.0489795918367347,0.0448979591836735,0.0244897959183673,0.0448979591836735,0.0448979591836735,0.0326530612244898,0.0489795918367347,0.0571428571428571,0.0448979591836735,0.0489795918367347,0.0489795918367347,0.0285714285714286,0.0163265306122449,0.0285714285714286,0.0326530612244898,0.0326530612244898,0.0285714285714286,0.0408163265306122,0.0489795918367347,0.036734693877551,0.0530612244897959,0.0448979591836735,0.0163265306122449,0.0448979591836735,0.0326530612244898,0.0448979591836735,0.0448979591836735,0.036734693877551,0.0653061224489796,0.0326530612244898,0.0693877551020408,0.0448979591836735,0.0489795918367347,0.0408163265306122,0.0408163265306122,0.0530612244897959,0.0693877551020408,0.0326530612244898,0.0571428571428571,0.0530612244897959,0.0408163265306122,0.0489795918367347,0.0693877551020408,0.073469387755102,0.0571428571428571,0.0489795918367347,0.0653061224489796,0.0448979591836735,0.0653061224489796,0.0857142857142857,0.0693877551020408,0.0571428571428571,0.0653061224489796,0.073469387755102,0.0979591836734694,0.102040816326531,0.0938775510204082,0.102040816326531,0.0979591836734694,0.0897959183673469,0.0775510204081633,0.0857142857142857,0.0612244897959184,0.073469387755102,0.0816326530612245,0.0612244897959184,0.0612244897959184,0.0571428571428571,0.0693877551020408,0.0530612244897959,0.0530612244897959,0.0653061224489796,0.0408163265306122,0.0693877551020408,0.0530612244897959,0.0693877551020408,0.0816326530612245,0.0938775510204082,0.114285714285714,0.130612244897959,0.171428571428571,0.195918367346939,0.224489795918367,0.346938775510204,0.469387755102041,0.571428571428571
"6",0.0285714285714286,0.0326530612244898,0.0204081632653061,0.0612244897959184,0.0285714285714286,0.0244897959183673,0.0489795918367347,0.0612244897959184,0.0408163265306122,0.0244897959183673,0.036734693877551,0.0285714285714286,0.0530612244897959,0.0653061224489796,0.0653061224489796,0.0653061224489796,0.0448979591836735,0.0326530612244898,0.0653061224489796,0.0571428571428571,0.0571428571428571,0.0489795918367347,0.0489795918367347,0.0612244897959184,0.0693877551020408,0.0775510204081633,0.122448979591837,0.0693877551020408,0.0775510204081633,0.0489795918367347,0.0775510204081633,0.073469387755102,0.073469387755102,0.0897959183673469,0.102040816326531,0.0612244897959184,0.0408163265306122,0.0979591836734694,0.0775510204081633,0.0571428571428571,0.0204081632653061,0.0408163265306122,0.0448979591836735,0.0530612244897959,0.0489795918367347,0.0285714285714286,0.0448979591836735,0.0326530612244898,0.0326530612244898,0.0448979591836735,0.0489795918367347,0.0408163265306122,0.036734693877551,0.0448979591836735,0.036734693877551,0.0612244897959184,0.0489795918367347,0.0326530612244898,0.0448979591836735,0.0571428571428571,0.036734693877551,0.0204081632653061,0.0489795918367347,0.0326530612244898,0.0408163265306122,0.00816326530612245,0.0489795918367347,0.0244897959183673,0.0530612244897959,0.0612244897959184,0.036734693877551,0.0408163265306122,0.0448979591836735,0.0571428571428571,0.0326530612244898,0.0571428571428571,0.036734693877551,0.0408163265306122,0.0489795918367347,0.0489795918367347,0.0612244897959184,0.0489795918367347,0.102040816326531,0.0816326530612245,0.0775510204081633,0.0448979591836735,0.0653061224489796,0.0775510204081633,0.0938775510204082,0.122448979591837,0.0816326530612245,0.0857142857142857,0.0571428571428571,0.0938775510204082,0.073469387755102,0.0816326530612245,0.0938775510204082,0.0530612244897959,0.0816326530612245,0.0775510204081633,0.0653061224489796,0.0775510204081633,0.0775510204081633,0.102040816326531,0.102040816326531,0.0612244897959184,0.036734693877551,0.0653061224489796,0.0530612244897959,0.0612244897959184,0.0653061224489796,0.0530612244897959,0.0530612244897959,0.0816326530612245,0.0693877551020408,0.0489795918367347,0.0653061224489796,0.0693877551020408,0.0653061224489796,0.0653061224489796,0.102040816326531,0.151020408163265,0.155102040816327,0.159183673469388,0.277551020408163,0.273469387755102,0.346938775510204,0.526530612244898
"7",0.0408163265306122,0.0408163265306122,0.0326530612244898,0.0285714285714286,0.0163265306122449,0.0326530612244898,0.0244897959183673,0.0408163265306122,0.0326530612244898,0.0408163265306122,0.0448979591836735,0.0489795918367347,0.0530612244897959,0.0530612244897959,0.0653061224489796,0.0489795918367347,0.0530612244897959,0.0693877551020408,0.0775510204081633,0.0448979591836735,0.0530612244897959,0.0612244897959184,0.0938775510204082,0.0612244897959184,0.0938775510204082,0.114285714285714,0.0653061224489796,0.0897959183673469,0.073469387755102,0.0897959183673469,0.0857142857142857,0.0653061224489796,0.0897959183673469,0.0571428571428571,0.0775510204081633,0.0816326530612245,0.0530612244897959,0.036734693877551,0.0816326530612245,0.0489795918367347,0.0612244897959184,0.0653061224489796,0.0530612244897959,0.0489795918367347,0.0489795918367347,0.0489795918367347,0.0653061224489796,0.0408163265306122,0.0571428571428571,0.0653061224489796,0.0285714285714286,0.0285714285714286,0.0244897959183673,0.0489795918367347,0.0489795918367347,0.0448979591836735,0.0244897959183673,0.0204081632653061,0.0408163265306122,0.0448979591836735,0.0204081632653061,0.0285714285714286,0.0489795918367347,0.0244897959183673,0.0448979591836735,0.0285714285714286,0.0448979591836735,0.036734693877551,0.0326530612244898,0.0408163265306122,0.0408163265306122,0.0408163265306122,0.0448979591836735,0.0408163265306122,0.0530612244897959,0.0530612244897959,0.0612244897959184,0.0530612244897959,0.0285714285714286,0.0530612244897959,0.0653061224489796,0.0530612244897959,0.0326530612244898,0.0693877551020408,0.0612244897959184,0.0693877551020408,0.0816326530612245,0.0653061224489796,0.0897959183673469,0.0653061224489796,0.114285714285714,0.0612244897959184,0.0897959183673469,0.0816326530612245,0.0775510204081633,0.106122448979592,0.106122448979592,0.106122448979592,0.0653061224489796,0.102040816326531,0.0775510204081633,0.0653061224489796,0.0857142857142857,0.0897959183673469,0.0693877551020408,0.0775510204081633,0.0326530612244898,0.073469387755102,0.0816326530612245,0.0530612244897959,0.0653061224489796,0.0530612244897959,0.0653061224489796,0.0775510204081633,0.0408163265306122,0.0448979591836735,0.0612244897959184,0.0653061224489796,0.0816326530612245,0.0653061224489796,0.110204081632653,0.102040816326531,0.114285714285714,0.187755102040816,0.220408163265306,0.346938775510204,0.33469387755102,0.489795918367347
"8",0.0204081632653061,0.0204081632653061,0.0244897959183673,0.0244897959183673,0.0163265306122449,0.036734693877551,0.0204081632653061,0.0244897959183673,0.036734693877551,0.036734693877551,0.036734693877551,0.0448979591836735,0.0408163265306122,0.0530612244897959,0.0612244897959184,0.0448979591836735,0.0489795918367347,0.0612244897959184,0.0408163265306122,0.0653061224489796,0.0612244897959184,0.0612244897959184,0.0571428571428571,0.0653061224489796,0.0816326530612245,0.0897959183673469,0.0857142857142857,0.0857142857142857,0.0571428571428571,0.0857142857142857,0.0653061224489796,0.0857142857142857,0.0897959183673469,0.0816326530612245,0.0857142857142857,0.0571428571428571,0.0489795918367347,0.0693877551020408,0.0489795918367347,0.0489795918367347,0.0530612244897959,0.0530612244897959,0.0816326530612245,0.0448979591836735,0.0285714285714286,0.0571428571428571,0.0408163265306122,0.0489795918367347,0.0448979591836735,0.0244897959183673,0.0244897959183673,0.0285714285714286,0.0408163265306122,0.0408163265306122,0.0285714285714286,0.0244897959183673,0.0326530612244898,0.036734693877551,0.036734693877551,0.0408163265306122,0.0530612244897959,0.0448979591836735,0.0326530612244898,0.0489795918367347,0.0489795918367347,0.0326530612244898,0.0408163265306122,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0530612244897959,0.0489795918367347,0.036734693877551,0.0408163265306122,0.0448979591836735,0.0489795918367347,0.036734693877551,0.0816326530612245,0.0775510204081633,0.0653061224489796,0.0408163265306122,0.036734693877551,0.0653061224489796,0.0693877551020408,0.0571428571428571,0.0938775510204082,0.0693877551020408,0.0897959183673469,0.0857142857142857,0.0897959183673469,0.073469387755102,0.0693877551020408,0.0938775510204082,0.0979591836734694,0.0816326530612245,0.0979591836734694,0.0979591836734694,0.0938775510204082,0.122448979591837,0.0979591836734694,0.102040816326531,0.0979591836734694,0.13469387755102,0.163265306122449,0.106122448979592,0.114285714285714,0.106122448979592,0.073469387755102,0.0653061224489796,0.0612244897959184,0.0530612244897959,0.0612244897959184,0.073469387755102,0.0326530612244898,0.0448979591836735,0.0408163265306122,0.0938775510204082,0.0693877551020408,0.0571428571428571,0.0693877551020408,0.0653061224489796,0.0571428571428571,0.106122448979592,0.13469387755102,0.2,0.257142857142857,0.416326530612245,0.424489795918367
"9",0.0326530612244898,0.0285714285714286,0.0326530612244898,0.0204081632653061,0.0326530612244898,0.0285714285714286,0.0448979591836735,0.0612244897959184,0.0448979591836735,0.0204081632653061,0.0244897959183673,0.0408163265306122,0.0530612244897959,0.0489795918367347,0.0612244897959184,0.0571428571428571,0.0857142857142857,0.0897959183673469,0.0612244897959184,0.0530612244897959,0.0530612244897959,0.0816326530612245,0.0938775510204082,0.0938775510204082,0.0979591836734694,0.0775510204081633,0.110204081632653,0.0897959183673469,0.0857142857142857,0.0775510204081633,0.0938775510204082,0.110204081632653,0.110204081632653,0.0530612244897959,0.0693877551020408,0.0816326530612245,0.0612244897959184,0.0938775510204082,0.0979591836734694,0.0612244897959184,0.0693877551020408,0.073469387755102,0.0612244897959184,0.0408163265306122,0.0448979591836735,0.0612244897959184,0.036734693877551,0.0408163265306122,0.036734693877551,0.036734693877551,0.0448979591836735,0.036734693877551,0.0285714285714286,0.0408163265306122,0.0448979591836735,0.0204081632653061,0.0408163265306122,0.0163265306122449,0.0326530612244898,0.036734693877551,0.0244897959183673,0.036734693877551,0.0448979591836735,0.0408163265306122,0.036734693877551,0.0408163265306122,0.0326530612244898,0.0897959183673469,0.0285714285714286,0.0612244897959184,0.0489795918367347,0.0489795918367347,0.0530612244897959,0.0693877551020408,0.0693877551020408,0.0489795918367347,0.0653061224489796,0.0693877551020408,0.0653061224489796,0.0693877551020408,0.0857142857142857,0.0571428571428571,0.0571428571428571,0.0612244897959184,0.0653061224489796,0.0816326530612245,0.0857142857142857,0.0693877551020408,0.0448979591836735,0.0775510204081633,0.102040816326531,0.0938775510204082,0.0897959183673469,0.0938775510204082,0.0979591836734694,0.073469387755102,0.0897959183673469,0.0938775510204082,0.114285714285714,0.110204081632653,0.110204081632653,0.122448979591837,0.138775510204082,0.0979591836734694,0.0816326530612245,0.0653061224489796,0.0653061224489796,0.0775510204081633,0.0653061224489796,0.0897959183673469,0.0448979591836735,0.0775510204081633,0.073469387755102,0.0571428571428571,0.0448979591836735,0.0653061224489796,0.0693877551020408,0.0612244897959184,0.0693877551020408,0.0938775510204082,0.0857142857142857,0.106122448979592,0.0938775510204082,0.114285714285714,0.16734693877551,0.191836734693878,0.306122448979592,0.448979591836735
"10",0.0244897959183673,0.0285714285714286,0.0326530612244898,0.036734693877551,0.0244897959183673,0.0204081632653061,0.0408163265306122,0.0285714285714286,0.0489795918367347,0.0285714285714286,0.0489795918367347,0.0326530612244898,0.0204081632653061,0.0489795918367347,0.0653061224489796,0.0530612244897959,0.073469387755102,0.0612244897959184,0.073469387755102,0.0857142857142857,0.0775510204081633,0.0693877551020408,0.073469387755102,0.0775510204081633,0.0612244897959184,0.0857142857142857,0.0938775510204082,0.114285714285714,0.114285714285714,0.102040816326531,0.0938775510204082,0.122448979591837,0.146938775510204,0.110204081632653,0.0897959183673469,0.118367346938776,0.0979591836734694,0.0612244897959184,0.0693877551020408,0.0857142857142857,0.0612244897959184,0.073469387755102,0.0775510204081633,0.073469387755102,0.0693877551020408,0.0571428571428571,0.0489795918367347,0.036734693877551,0.0408163265306122,0.0326530612244898,0.0326530612244898,0.0204081632653061,0.0285714285714286,0.0408163265306122,0.073469387755102,0.0408163265306122,0.036734693877551,0.0204081632653061,0.0326530612244898,0.0244897959183673,0.0489795918367347,0.0326530612244898,0.0244897959183673,0.0408163265306122,0.0448979591836735,0.0244897959183673,0.0571428571428571,0.036734693877551,0.0285714285714286,0.0285714285714286,0.0571428571428571,0.0408163265306122,0.0489795918367347,0.0530612244897959,0.0408163265306122,0.0326530612244898,0.0489795918367347,0.0571428571428571,0.0489795918367347,0.0530612244897959,0.0897959183673469,0.073469387755102,0.0775510204081633,0.0775510204081633,0.0693877551020408,0.073469387755102,0.130612244897959,0.114285714285714,0.0857142857142857,0.130612244897959,0.0938775510204082,0.0938775510204082,0.114285714285714,0.146938775510204,0.114285714285714,0.118367346938776,0.0897959183673469,0.102040816326531,0.130612244897959,0.114285714285714,0.122448979591837,0.122448979591837,0.138775510204082,0.130612244897959,0.102040816326531,0.102040816326531,0.0897959183673469,0.0816326530612245,0.0530612244897959,0.0530612244897959,0.0857142857142857,0.0571428571428571,0.0408163265306122,0.0448979591836735,0.0571428571428571,0.0653061224489796,0.0326530612244898,0.0653061224489796,0.0489795918367347,0.0693877551020408,0.0530612244897959,0.0693877551020408,0.0979591836734694,0.0938775510204082,0.13469387755102,0.191836734693878,0.236734693877551,0.330612244897959
